machine_identifier,timestamp,accumulated_dead_time,identifier,station,station_instance,subsystem_instance,code
innovative_cheese_machine,2022-06-14T05:00:00.000Z,0.024,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-20T13:00:00.000Z,80.496,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-23T02:00:00.000Z,9.248,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-23T06:00:00.000Z,31.216,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-23T09:00:00.000Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-24T03:00:00.000Z,24.053,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-24T04:00:00.000Z,7.375,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-27T19:00:00.000Z,31.088,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-28T00:00:00.000Z,15.161,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-29T01:00:00.000Z,73.005,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-29T05:00:00.000Z,0.024,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-30T05:00:00.000Z,29.392,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-11T21:00:00.000Z,30.069,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-20T03:00:00.000Z,0.024,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-22T05:00:00.000Z,0.008,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-25T10:00:00.000Z,53.357,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-28T02:00:00.000Z,49.092,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-28T05:00:00.000Z,26.523,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-07-28T20:00:00.000Z,88.64,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-05-13T15:00:00.000Z,55.129,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-06-23T15:00:00.000Z,0.02,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-05-03T09:00:00.000Z,30.069,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-03T10:00:00.000Z,44.998,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-04T23:00:00.000Z,282.587,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-09T13:00:00.000Z,161.95,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-10T04:00:00.000Z,580.652,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-10T22:00:00.000Z,6.583,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-10T23:00:00.000Z,53.415,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-11T18:00:00.000Z,78.406,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-11T22:00:00.000Z,70.253,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T01:00:00.000Z,161.094,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T06:00:00.000Z,1899.676,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-12T21:00:00.000Z,239.207,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-13T01:00:00.000Z,92.297,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-13T18:00:00.000Z,256.684,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-16T10:00:00.000Z,87.033,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-19T04:00:00.000Z,102.942,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-01T22:00:00.000Z,97.613,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-13T22:00:00.000Z,174.138,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-14T02:00:00.000Z,92.501,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-14T06:00:00.000Z,101.43299999999999,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-16T20:00:00.000Z,251.518,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-27T05:00:00.000Z,50.192,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-29T04:00:00.000Z,32.501,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-29T23:00:00.000Z,29.466,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-10T07:00:00.000Z,3200.5480000000002,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-15T13:00:00.000Z,211.61,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-21T19:00:00.000Z,0.028,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-22T11:00:00.000Z,166.93,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-22T12:00:00.000Z,597.383,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-22T15:00:00.000Z,0.024,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-25T09:00:00.000Z,0.024,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-07-28T03:00:00.000Z,137.497,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-05-18T05:00:00.000Z,36.485,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-18T22:00:00.000Z,84.292,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-19T04:00:00.000Z,90.498,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-24T12:00:00.000Z,44.149,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-24T18:00:00.000Z,57.366,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-25T01:00:00.000Z,64.789,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-25T06:00:00.000Z,87.797,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-25T18:00:00.000Z,35.046,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-03T09:00:00.000Z,34.371,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-13T19:00:00.000Z,142.061,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T07:00:00.000Z,254.782,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T13:00:00.000Z,203.523,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T14:00:00.000Z,76.497,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-21T18:00:00.000Z,19.296,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T04:00:00.000Z,0.024,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T06:00:00.000Z,41.42,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T08:00:00.000Z,88.097,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-27T22:00:00.000Z,112.586,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-28T03:00:00.000Z,0.024,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-14T23:00:00.000Z,33.68,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-20T09:00:00.000Z,152.706,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-22T13:00:00.000Z,42.917,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-07-28T17:00:00.000Z,42.928,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-05-04T05:00:00.000Z,124.981,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-05T03:00:00.000Z,340.807,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-09T10:00:00.000Z,242.898,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-09T23:00:00.000Z,145.469,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-16T10:00:00.000Z,178.69400000000002,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-17T07:00:00.000Z,141.666,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-20T05:00:00.000Z,206.212,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-03T18:00:00.000Z,119.594,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-03T19:00:00.000Z,33.136,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-05T22:00:00.000Z,133.085,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-10T03:00:00.000Z,47.245,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-10T04:00:00.000Z,417.412,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-15T20:00:00.000Z,92.052,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-17T02:00:00.000Z,82.397,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-22T14:00:00.000Z,171.528,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-22T15:00:00.000Z,18.844,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-27T10:00:00.000Z,91.936,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-28T05:00:00.000Z,97.725,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-28T15:00:00.000Z,91.76,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-29T23:00:00.000Z,42.587,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-01T01:00:00.000Z,134.518,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-13T05:00:00.000Z,235.574,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-22T15:00:00.000Z,130.294,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-07-27T05:00:00.000Z,13.06,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-05-05T22:00:00.000Z,49.541,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-05-17T11:00:00.000Z,151.378,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-05-25T10:00:00.000Z,878.738,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-07-15T13:00:00.000Z,149.709,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-07-20T12:00:00.000Z,1411.232,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-07-28T17:00:00.000Z,117.531,10.0.621.0.2300.0.0.0,10,0,0,2300
innovative_cheese_machine,2022-06-21T02:00:00.000Z,22.128,13.0.121.0.1024.0.1.0,13,0,0,1024
innovative_cheese_machine,2022-06-23T18:00:00.000Z,38.26,13.0.121.0.1024.0.1.0,13,0,0,1024
innovative_cheese_machine,2022-05-31T20:00:00.000Z,42.469,14.0.0.0.1427.0.1.0,14,0,0,1427
innovative_cheese_machine,2022-06-05T03:00:00.000Z,16.361,14.0.0.0.1427.0.1.0,14,0,0,1427
innovative_cheese_machine,2022-05-03T11:00:00.000Z,132.002,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-13T00:00:00.000Z,38.869,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-13T01:00:00.000Z,86.928,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-17T15:00:00.000Z,145.186,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-18T06:00:00.000Z,118.2,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-31T15:00:00.000Z,171.202,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-02T19:00:00.000Z,113.81,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-08T05:00:00.000Z,125.413,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-08T21:00:00.000Z,106.497,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T07:00:00.000Z,301.478,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T12:00:00.000Z,84.062,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T15:00:00.000Z,85.961,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-21T16:00:00.000Z,129.154,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-22T11:00:00.000Z,175.377,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-22T17:00:00.000Z,150.466,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-23T11:00:00.000Z,68.161,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-23T21:00:00.000Z,70.002,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-07-27T14:00:00.000Z,93.277,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-05-03T14:00:00.000Z,61.394,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-03T15:00:00.000Z,164.824,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-03T19:00:00.000Z,53.945,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-04T08:00:00.000Z,155.882,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-04T18:00:00.000Z,224.079,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-12T19:00:00.000Z,153.009,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-17T04:00:00.000Z,155.11,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-25T16:00:00.000Z,146.749,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-05-31T19:00:00.000Z,167.049,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-02T10:00:00.000Z,72.335,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-02T14:00:00.000Z,128.838,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-05T11:00:00.000Z,250.79,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-09T12:00:00.000Z,139.41,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-28T22:00:00.000Z,118.073,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-29T07:00:00.000Z,158.546,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-30T07:00:00.000Z,104.988,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-15T13:00:00.000Z,12.497,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-07-11T13:00:00.000Z,41.648,20.0.189.0.1006.0.1.0,20,0,0,1006
innovative_cheese_machine,2022-06-01T23:00:00.000Z,15.968,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-02T12:00:00.000Z,37.034,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-03T04:00:00.000Z,82.362,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-13T22:00:00.000Z,33.177,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-11T23:00:00.000Z,49.604,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T04:00:00.000Z,330.794,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T05:00:00.000Z,72.586,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T06:00:00.000Z,122.309,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T07:00:00.000Z,80.433,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-12T13:00:00.000Z,13.084,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-21T16:00:00.000Z,101.785,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-25T05:00:00.000Z,23.596,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-26T09:00:00.000Z,62.976,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-27T17:00:00.000Z,102.553,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-27T20:00:00.000Z,33.292,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-27T22:00:00.000Z,147.113,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-07-27T23:00:00.000Z,34.037,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-21T17:00:00.000Z,72.12,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-05-10T08:00:00.000Z,27.903,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-17T07:00:00.000Z,33.917,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-03T14:00:00.000Z,55.065,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-30T02:00:00.000Z,36.552,20.0.345.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-05-04T09:00:00.000Z,9.855,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-05T21:00:00.000Z,17.084,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-06T15:00:00.000Z,102.13300000000001,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-06T18:00:00.000Z,2416.158,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-10T22:00:00.000Z,9.253,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-16T15:00:00.000Z,10.987,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-18T20:00:00.000Z,12.192,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-05-31T23:00:00.000Z,56.652,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-12T23:00:00.000Z,13.559,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-13T08:00:00.000Z,80.097,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-18T19:00:00.000Z,11.805,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-20T15:00:00.000Z,31.764,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-07-25T14:00:00.000Z,14.676,20.0.625.0.2300.0.0.0,20,0,0,2300
innovative_cheese_machine,2022-06-03T18:00:00.000Z,27.793,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-06-10T11:00:00.000Z,52.793,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-06-22T19:00:00.000Z,36.145,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-06-24T03:00:00.000Z,59.903,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-13T20:00:00.000Z,20.908,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T01:00:00.000Z,39.761,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T12:00:00.000Z,388.87300000000005,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:00:00.000Z,70.601,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T15:00:00.000Z,111.009,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-07-14T13:00:00.000Z,79.929,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-14T14:00:00.000Z,92.785,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-22T17:00:00.000Z,36.572,3.0.0.0.1171.0.0.0,3,0,0,1171
innovative_cheese_machine,2022-07-21T19:00:00.000Z,41.056,30.0.103.1.1498.17744.0.0,30,0,1,1498
innovative_cheese_machine,2022-06-21T02:00:00.000Z,2497.491,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-23T17:00:00.000Z,535.968,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T00:00:00.000Z,483.96000000000004,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-23T15:00:00.000Z,2096.368,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-05-18T21:00:00.000Z,484.525,30.0.103.4.1498.17744.0.0,30,0,4,1498
innovative_cheese_machine,2022-06-01T17:00:00.000Z,426.12,30.0.103.5.1498.17744.0.0,30,0,5,1498
innovative_cheese_machine,2022-06-01T18:00:00.000Z,275.471,30.0.103.5.1498.17744.0.0,30,0,5,1498
innovative_cheese_machine,2022-05-06T16:00:00.000Z,26.8,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-15T17:00:00.000Z,8.752,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-22T13:00:00.000Z,15.972,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-07-26T18:00:00.000Z,12.137,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-05-09T06:00:00.000Z,0.064,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-06-09T09:00:00.000Z,82.001,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-06-22T13:00:00.000Z,13.44,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-05-24T17:00:00.000Z,0.254,318.1.768.0.2104.0.0.0,318,1,0,2104
innovative_cheese_machine,2022-05-25T11:00:00.000Z,0.064,318.1.768.0.2104.0.0.0,318,1,0,2104
innovative_cheese_machine,2022-06-01T19:00:00.000Z,0.801,318.1.768.0.2104.0.0.0,318,1,0,2104
innovative_cheese_machine,2022-05-30T07:00:00.000Z,2700.922,318.1.797.0.1498.17744.0.0,318,1,0,1498
innovative_cheese_machine,2022-06-21T09:00:00.000Z,98.641,318.1.797.0.1498.17744.0.0,318,1,0,1498
innovative_cheese_machine,2022-06-27T04:00:00.000Z,44.237,318.1.797.0.1931.0.4.0,318,1,0,1931
innovative_cheese_machine,2022-05-09T06:00:00.000Z,11.344,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-05-20T03:00:00.000Z,57.056,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-05-23T13:00:00.000Z,45.264,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-06T01:00:00.000Z,38.493,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-07T22:00:00.000Z,14.805,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-13T17:00:00.000Z,40.598,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-20T09:00:00.000Z,75.765,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-21T12:00:00.000Z,33.521,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-23T06:00:00.000Z,14.659,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-27T19:00:00.000Z,24.124,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-28T19:00:00.000Z,49.639,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-28T22:00:00.000Z,20.148,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-29T06:00:00.000Z,42.846999999999994,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-29T09:00:00.000Z,61.96,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-07-27T14:00:00.000Z,94.68799999999999,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-07-13T11:00:00.000Z,173.114,318.2.758.0.1131.0.1.0,318,2,0,1131
innovative_cheese_machine,2022-06-14T01:00:00.000Z,43.005,318.2.768.0.1427.0.0.0,318,2,0,1427
innovative_cheese_machine,2022-06-21T21:00:00.000Z,21.636,318.2.768.0.1427.0.0.0,318,2,0,1427
innovative_cheese_machine,2022-07-26T03:00:00.000Z,35.672,318.2.768.0.1427.0.0.0,318,2,0,1427
innovative_cheese_machine,2022-07-29T18:00:00.000Z,21.788,318.2.768.0.1427.0.0.0,318,2,0,1427
innovative_cheese_machine,2022-05-20T02:00:00.000Z,34.504,318.2.797.0.1498.17744.0.0,318,2,0,1498
innovative_cheese_machine,2022-05-08T10:00:00.000Z,27.093,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-10T23:00:00.000Z,8.514,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-23T18:00:00.000Z,669.567,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-05-24T04:00:00.000Z,39.671,319.0.757.0.1950.0.5.0,319,0,0,1950
