machine_identifier,start_ts,end_ts,duration_in_s,identifier,station,station_instance,subsystem_instance,code
innovative_cheese_machine,2022-06-14T06:27:24.753Z,2022-06-14T06:28:16.206Z,51.453,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-14T07:08:40.426Z,2022-06-14T07:08:54.190Z,13.764,6.0.108.0.1178.0.1.0,6,0,0,1178
innovative_cheese_machine,2022-06-14T07:37:13.398Z,2022-06-14T07:37:44.466Z,31.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-14T10:16:25.740Z,2022-06-14T10:16:47.225Z,21.485,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-14T10:47:50.598Z,2022-06-14T10:49:43.476Z,112.878,41.2.926.3.1152.0.1.0,41,2,3,1152
innovative_cheese_machine,2022-06-14T12:33:25.281Z,2022-06-14T12:33:55.349Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-14T14:32:30.995Z,2022-06-14T14:33:59.296Z,88.301,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-14T15:41:39.111Z,2022-06-14T15:42:09.180Z,30.069,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-14T16:46:36.174Z,2022-06-14T16:47:35.556Z,59.382,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-14T18:05:55.540Z,2022-06-14T18:07:36.866Z,101.326,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-14T21:05:26.899Z,2022-06-14T22:01:29.697Z,3362.798,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-14T23:51:12.850Z,2022-06-14T23:53:40.915Z,148.065,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-14T23:54:57.604Z,2022-06-14T23:55:39.285Z,41.681,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-15T01:03:52.985Z,2022-06-15T01:04:35.745Z,42.76,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-15T02:36:35.166Z,2022-06-15T02:36:58.778Z,23.612,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-15T02:40:21.397Z,2022-06-15T02:40:51.789Z,30.392,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-15T04:13:08.690Z,2022-06-15T04:13:26.402Z,17.712,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-15T04:13:46.252Z,2022-06-15T04:13:46.600Z,0.348,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-15T04:34:56.741Z,2022-06-15T04:35:33.318Z,36.577,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-15T04:37:41.896Z,2022-06-15T04:38:22.120Z,40.224,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-15T04:56:34.400Z,2022-06-15T04:57:16.417Z,42.017,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-15T05:02:35.760Z,2022-06-15T05:03:55.602Z,79.842,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-15T05:11:07.518Z,2022-06-15T05:11:30.667Z,23.149,318.2.266.0.1331.2.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-15T05:28:01.790Z,2022-06-15T05:29:44.343Z,102.553,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-15T07:11:18.192Z,2022-06-15T07:16:19.670Z,301.478,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T07:17:49.820Z,2022-06-15T07:18:12.756Z,22.936,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-15T10:28:28.758Z,2022-06-15T10:29:01.295Z,32.537,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-15T12:42:35.910Z,2022-06-15T12:43:59.972Z,84.062,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T15:52:44.297Z,2022-06-15T15:53:00.769Z,16.472,20.0.267.0.1562.0.0.0,20,0,0,1562
innovative_cheese_machine,2022-06-15T15:57:23.853Z,2022-06-15T15:58:49.814Z,85.961,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-15T17:39:57.238Z,2022-06-15T17:40:05.990Z,8.752,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-15T18:29:02.129Z,2022-06-15T18:29:56.493Z,54.364,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-15T20:27:10.173Z,2022-06-15T20:28:42.225Z,92.052,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-15T22:59:15.143Z,2022-06-15T23:01:17.112Z,121.969,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-16T00:22:06.240Z,2022-06-16T00:24:22.989Z,136.749,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-16T01:59:47.748Z,2022-06-16T02:00:27.500Z,39.752,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-16T02:49:14.110Z,2022-06-16T02:49:14.110Z,0.0,6.0.108.1.1177.0.1.0,6,0,1,1177
innovative_cheese_machine,2022-06-16T19:46:11.265Z,2022-06-16T19:48:00.726Z,109.461,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-06-16T20:05:24.933Z,2022-06-16T20:09:36.451Z,251.518,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-17T02:14:29.875Z,2022-06-17T02:15:52.272Z,82.397,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-17T02:20:52.971Z,2022-06-17T02:22:36.928Z,103.957,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-17T03:17:28.533Z,2022-06-17T03:20:40.667Z,192.134,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-17T03:44:06.871Z,2022-06-17T03:44:23.735Z,16.864,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-17T03:45:04.630Z,2022-06-17T03:45:04.630Z,0.0,6.0.108.0.1178.0.1.0,6,0,0,1178
innovative_cheese_machine,2022-06-17T03:46:15.232Z,2022-06-17T03:46:32.788Z,17.556,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-17T03:46:49.956Z,2022-06-17T03:47:03.796Z,13.84,6.0.108.0.1178.0.1.0,6,0,0,1178
innovative_cheese_machine,2022-06-17T03:47:21.793Z,2022-06-17T03:47:40.469Z,18.676,6.0.108.0.1178.0.1.0,6,0,0,1178
innovative_cheese_machine,2022-06-17T03:47:57.269Z,2022-06-17T03:48:05.970Z,8.701,6.0.108.0.1178.0.1.0,6,0,0,1178
innovative_cheese_machine,2022-06-20T03:55:15.697Z,2022-06-20T03:56:05.612Z,49.915,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-20T05:05:40.574Z,2022-06-20T05:09:38.101Z,237.527,318.1.266.0.1331.2.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-20T05:28:10.487Z,2022-06-20T05:28:42.403Z,31.916,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-20T06:30:00.623Z,2022-06-20T06:30:30.691Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-20T06:33:47.194Z,2022-06-20T06:34:17.914Z,30.72,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-20T06:34:53.406Z,2022-06-20T06:35:18.235Z,24.829,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-20T07:32:59.334Z,2022-06-20T07:32:59.358Z,0.024,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-06-20T07:45:57.185Z,2022-06-20T07:46:27.253Z,30.068,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-20T07:49:40.703Z,2022-06-20T07:51:28.704Z,108.001,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T07:56:50.404Z,2022-06-20T07:59:17.185Z,146.781,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T08:54:30.349Z,2022-06-20T08:55:01.924Z,31.575,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-20T09:11:44.779Z,2022-06-20T09:11:44.779Z,0.0,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-20T09:35:59.635Z,2022-06-20T09:36:00.423Z,0.788,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-20T09:42:31.986Z,2022-06-20T09:43:08.795Z,36.809,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-20T09:43:11.591Z,2022-06-20T09:43:11.847Z,0.256,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-20T09:45:34.141Z,2022-06-20T09:46:12.841Z,38.7,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-20T10:02:50.464Z,2022-06-20T10:03:30.796Z,40.332,14.0.0.0.1427.0.1.0,14,0,0,1427
innovative_cheese_machine,2022-06-20T10:27:59.677Z,2022-06-20T10:29:26.666Z,86.989,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-20T12:57:57.780Z,2022-06-20T12:59:03.621Z,65.841,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-20T13:14:47.112Z,2022-06-20T13:17:37.890Z,170.778,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-20T13:22:55.349Z,2022-06-20T13:24:15.845Z,80.496,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-20T13:28:37.640Z,2022-06-20T13:29:56.485Z,78.845,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T13:31:48.666Z,2022-06-20T13:33:53.344Z,124.678,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T14:00:53.418Z,2022-06-20T14:01:17.774Z,24.356,53.0.116.0.1082.0.1.0,53,0,0,1082
innovative_cheese_machine,2022-06-20T14:01:22.391Z,2022-06-20T14:01:56.119Z,33.728,53.0.116.0.1082.0.1.0,53,0,0,1082
innovative_cheese_machine,2022-06-20T14:02:52.347Z,2022-06-20T14:03:24.988Z,32.641,53.0.116.0.1082.0.1.0,53,0,0,1082
innovative_cheese_machine,2022-06-20T14:07:11.806Z,2022-06-20T14:08:28.303Z,76.497,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-20T14:17:57.517Z,2022-06-20T14:18:39.540Z,42.023,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-20T15:28:03.881Z,2022-06-20T15:28:50.670Z,46.789,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-20T16:13:07.892Z,2022-06-20T16:13:29.240Z,21.348,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-06-20T18:12:18.850Z,2022-06-20T18:14:49.403Z,150.553,41.1.926.2.1095.0.1.0,41,1,2,1095
innovative_cheese_machine,2022-06-20T18:14:53.608Z,2022-06-20T18:20:57.943Z,364.335,41.1.926.2.1095.0.1.0,41,1,2,1095
innovative_cheese_machine,2022-06-20T18:21:02.704Z,2022-06-20T18:22:34.236Z,91.532,41.1.926.2.1095.0.1.0,41,1,2,1095
innovative_cheese_machine,2022-06-20T23:04:42.982Z,2022-06-20T23:16:02.680Z,679.698,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-20T23:22:02.136Z,2022-06-20T23:22:36.184Z,34.048,93.0.0.0.1999.0.2.0,93,0,0,1999
innovative_cheese_machine,2022-06-20T23:24:12.721Z,2022-06-20T23:26:12.380Z,119.659,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-20T23:36:30.128Z,2022-06-21T00:04:53.231Z,1703.103,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-21T00:07:12.168Z,2022-06-21T00:25:59.709Z,1127.541,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-21T00:26:05.194Z,2022-06-21T00:27:13.594Z,68.4,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T00:27:14.946Z,2022-06-21T00:30:00.475Z,165.529,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T00:30:01.755Z,2022-06-21T00:30:38.352Z,36.597,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T00:49:31.410Z,2022-06-21T00:50:39.414Z,68.004,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T00:57:34.570Z,2022-06-21T01:00:31.491Z,176.921,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:00:32.843Z,2022-06-21T01:02:55.424Z,142.581,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:02:56.775Z,2022-06-21T01:03:46.920Z,50.145,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:03:47.444Z,2022-06-21T01:07:00.946Z,193.502,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:07:02.238Z,2022-06-21T01:08:36.331Z,94.093,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:08:37.831Z,2022-06-21T01:11:36.660Z,178.829,30.0.103.2.1498.17744.0.0,30,0,2,1498
innovative_cheese_machine,2022-06-21T01:23:47.995Z,2022-06-21T01:24:29.139Z,41.144,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:24:30.415Z,2022-06-21T01:25:13.480Z,43.065,30.0.103.3.1498.17744.0.0,30,0,3,1498
innovative_cheese_machine,2022-06-21T01:29:59.802Z,2022-06-21T01:30:12.643Z,12.841,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:44:38.998Z,2022-06-21T01:44:53.674Z,14.676,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:45:01.183Z,2022-06-21T01:45:34.815Z,33.632,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:45:42.323Z,2022-06-21T01:46:13.151Z,30.828,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:47:52.853Z,2022-06-21T01:48:18.160Z,25.307,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:53:54.207Z,2022-06-21T01:54:05.288Z,11.081,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:54:22.832Z,2022-06-21T01:54:57.448Z,34.616,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:55:59.664Z,2022-06-21T01:56:30.561Z,30.897,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T01:57:08.865Z,2022-06-21T01:58:07.698Z,58.833,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:03:53.390Z,2022-06-21T02:08:29.260Z,275.87,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-21T02:08:40.988Z,2022-06-21T02:08:53.280Z,12.292,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:09:00.796Z,2022-06-21T02:09:17.316Z,16.52,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:09:24.832Z,2022-06-21T02:10:30.285Z,65.453,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:10:37.801Z,2022-06-21T02:10:51.801Z,14.0,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:11:47.498Z,2022-06-21T02:12:28.194Z,40.696,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:14:45.199Z,2022-06-21T02:15:07.327Z,22.128,13.0.121.0.1024.0.1.0,13,0,0,1024
innovative_cheese_machine,2022-06-21T02:15:19.440Z,2022-06-21T02:15:44.976Z,25.536,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:17:07.237Z,2022-06-21T02:18:01.725Z,54.488,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:18:38.117Z,2022-06-21T02:20:14.971Z,96.854,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T02:23:48.348Z,2022-06-21T03:02:43.211Z,2334.863,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T03:17:15.790Z,2022-06-21T03:27:46.479Z,630.689,30.0.103.2.1273.19207.0.0,30,0,2,1273
innovative_cheese_machine,2022-06-21T03:47:40.498Z,2022-06-21T03:49:31.131Z,110.633,80.0.125.2.1604.0.1.0,80,0,2,1604
innovative_cheese_machine,2022-06-21T04:17:25.901Z,2022-06-21T04:26:17.409Z,531.508,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-21T06:59:41.619Z,2022-06-21T07:01:25.352Z,103.733,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-21T08:47:06.961Z,2022-06-21T08:47:31.897Z,24.936,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-21T08:47:32.981Z,2022-06-21T08:48:04.462Z,31.481,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-21T08:55:25.193Z,2022-06-21T08:55:44.637Z,19.444,318.1.797.0.1498.17744.0.0,318,1,0,1498
innovative_cheese_machine,2022-06-21T08:57:56.719Z,2022-06-21T08:59:11.487Z,74.768,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-21T09:20:03.858Z,2022-06-21T09:21:42.499Z,98.641,318.1.797.0.1498.17744.0.0,318,1,0,1498
innovative_cheese_machine,2022-06-21T11:05:32.145Z,2022-06-21T11:21:16.639Z,944.494,41.2.926.3.1152.0.1.0,41,2,3,1152
innovative_cheese_machine,2022-06-21T11:28:01.787Z,2022-06-21T11:28:29.542Z,27.755,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-21T11:57:25.432Z,2022-06-21T11:58:36.505Z,71.073,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-21T12:31:28.119Z,2022-06-21T12:32:01.640Z,33.521,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-21T12:52:37.500Z,2022-06-21T12:52:58.600Z,21.1,3.0.0.0.1168.0.0.0,3,0,0,1168
innovative_cheese_machine,2022-06-21T12:54:33.191Z,2022-06-21T12:55:08.448Z,35.257,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-21T15:29:40.793Z,2022-06-21T15:33:17.790Z,216.997,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-21T16:24:16.732Z,2022-06-21T16:26:25.886Z,129.154,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-21T16:28:03.934Z,2022-06-21T16:29:27.550Z,83.616,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-21T17:18:04.507Z,2022-06-21T17:18:18.599Z,14.092,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-06-21T17:47:43.737Z,2022-06-21T17:48:41.765Z,58.028,20.0.332.0.1712.0.0.0,20,0,0,1712
innovative_cheese_machine,2022-06-21T18:48:16.334Z,2022-06-21T18:48:35.630Z,19.296,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-21T18:57:57.999Z,2022-06-21T18:58:42.403Z,44.404,80.0.117.2.1001.0.1.0,80,0,2,1001
innovative_cheese_machine,2022-06-21T21:09:39.222Z,2022-06-21T21:09:39.314Z,0.092,318.2.768.0.2104.0.0.0,318,2,0,2104
innovative_cheese_machine,2022-06-21T21:26:24.701Z,2022-06-21T21:26:46.337Z,21.636,318.2.768.0.1427.0.0.0,318,2,0,1427
innovative_cheese_machine,2022-06-21T21:34:54.405Z,2022-06-21T21:35:07.345Z,12.94,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-21T21:46:19.639Z,2022-06-21T21:46:32.379Z,12.74,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-21T21:48:09.588Z,2022-06-21T21:48:22.956Z,13.368,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-21T23:31:27.760Z,2022-06-21T23:33:14.472Z,106.712,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-21T23:45:06.458Z,2022-06-21T23:45:38.302Z,31.844,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-21T23:51:40.362Z,2022-06-21T23:52:11.133Z,30.771,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T00:53:03.131Z,2022-06-22T00:53:19.623Z,16.492,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T00:53:26.912Z,2022-06-22T00:53:45.440Z,18.528,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T00:53:52.568Z,2022-06-22T00:54:13.448Z,20.88,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T00:54:20.652Z,2022-06-22T00:55:02.284Z,41.632,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T00:55:16.585Z,2022-06-22T00:55:50.605Z,34.02,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T01:00:30.515Z,2022-06-22T01:01:00.583Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T01:05:06.309Z,2022-06-22T01:05:21.930Z,15.621,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T01:10:19.756Z,2022-06-22T01:10:37.948Z,18.192,80.0.125.1.1036.0.1.0,80,0,1,1036
innovative_cheese_machine,2022-06-22T02:11:25.876Z,2022-06-22T02:12:40.233Z,74.357,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-22T02:31:49.106Z,2022-06-22T02:31:49.170Z,0.064,318.2.768.0.1427.0.0.0,318,2,0,1427
innovative_cheese_machine,2022-06-22T02:56:01.205Z,2022-06-22T02:56:01.229Z,0.024,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T03:08:20.470Z,2022-06-22T03:13:44.981Z,324.511,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-22T03:42:29.950Z,2022-06-22T03:45:44.503Z,194.553,319.0.757.0.1950.0.5.0,319,0,0,1950
innovative_cheese_machine,2022-06-22T04:10:14.138Z,2022-06-22T04:10:30.150Z,16.012,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T04:15:15.873Z,2022-06-22T04:16:31.501Z,75.628,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T04:16:49.458Z,2022-06-22T04:17:19.526Z,30.068,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T04:27:53.614Z,2022-06-22T04:27:53.638Z,0.024,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T05:00:41.270Z,2022-06-22T05:11:04.941Z,623.671,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T06:06:23.850Z,2022-06-22T06:09:10.150Z,166.3,1.0.130.1.1179.0.3.0,1,0,1,1179
innovative_cheese_machine,2022-06-22T06:26:51.811Z,2022-06-22T06:27:33.231Z,41.42,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T06:41:03.290Z,2022-06-22T06:42:25.727Z,82.437,92.0.122.0.1019.0.1.0,92,0,0,1019
innovative_cheese_machine,2022-06-22T07:05:15.784Z,2022-06-22T07:05:49.809Z,34.025,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T07:55:19.139Z,2022-06-22T07:58:54.244Z,215.105,2.0.130.0.1010.0.0.0,2,0,0,1010
innovative_cheese_machine,2022-06-22T08:22:17.732Z,2022-06-22T08:23:45.829Z,88.097,93.0.122.0.1019.0.1.0,93,0,0,1019
innovative_cheese_machine,2022-06-22T08:34:01.833Z,2022-06-22T08:34:15.302Z,13.469,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-22T08:43:30.402Z,2022-06-22T08:53:53.426Z,623.024,91.0.122.0.1019.0.1.0,91,0,0,1019
innovative_cheese_machine,2022-06-22T10:03:54.883Z,2022-06-22T10:04:31.539Z,36.656,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-22T10:35:43.348Z,2022-06-22T10:36:22.684Z,39.336,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-22T11:36:30.260Z,2022-06-22T11:39:25.637Z,175.377,2.0.107.0.1175.0.0.0,2,0,0,1175
innovative_cheese_machine,2022-06-22T11:40:51.366Z,2022-06-22T11:41:03.966Z,12.6,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-22T12:44:22.369Z,2022-06-22T12:45:00.109Z,37.74,318.2.266.0.1331.4.1.0,318,2,0,1331
innovative_cheese_machine,2022-06-22T13:49:51.539Z,2022-06-22T13:50:07.511Z,15.972,318.1.266.0.1331.4.1.0,318,1,0,1331
innovative_cheese_machine,2022-06-22T13:50:18.399Z,2022-06-22T13:50:31.839Z,13.44,318.1.768.0.1427.0.0.0,318,1,0,1427
innovative_cheese_machine,2022-06-22T14:46:34.699Z,2022-06-22T14:49:26.227Z,171.528,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-22T15:50:27.652Z,2022-06-22T15:50:46.496Z,18.844,1.0.130.1.1010.0.1.0,1,0,1,1010
innovative_cheese_machine,2022-06-22T15:57:08.592Z,2022-06-22T15:58:44.416Z,95.824,93.0.0.0.2030.0.84.0,93,0,0,2030
innovative_cheese_machine,2022-06-22T16:23:42.250Z,2022-06-22T16:24:47.786Z,65.536,20.0.345.0.1562.0.0.0,20,0,0,1562
